lat,lon,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,pontoId
-8.05198,-34.9471,-89.4442857142857,-98.24,-91.45714285714291,-48.59,-77.0775,-76.6428571428571,-92.64,-95.11399999999999,-97.6,5,1,5,8146
-8.05206,-34.95008,-91.81714285714291,-88.51,-93.5128571428571,-83.94,-93.1675,-85.45,-93.2583333333333,-95.75399999999999,-93.97,4,3,4,8095
-8.04941,-34.947390000000006,-95.0,-88.4,-93.25857142857141,-78.21,-92.8825,-95.9357142857143,-88.82,-90.01,-98.9125,4,2,6,8953
-8.05109,-34.959379999999996,-83.9357142857143,-95.00714285714291,-84.8157142857143,-99.26,-94.5275,-88.95142857142858,-90.1316666666667,-99.194,-81.04,5,7,2,8548
-8.05339,-34.94885,-86.96142857142858,-89.19142857142859,-88.5557142857143,-74.1133333333333,-80.165,-79.06,-88.6833333333333,-91.50200000000001,-97.255,5,2,4,7743
-8.0482,-34.95905,-77.3488571428571,-90.59714285714291,-87.26,-96.4233333333333,-96.675625,-98.22,-84.17,-106.544,-94.84,4,7,3,9305
-8.050460000000001,-34.95393,-87.9,-98.4607142857143,-90.78714285714291,-101.75,-97.4925,-95.47,-87.395,-98.04799999999999,-100.93,3,5,3,8711
-8.0534,-34.95572,-82.77,-96.37857142857142,-88.54428571428569,-100.11,-100.04,-96.32142857142858,-63.7933333333333,-82.73,-88.85,5,5,1,7739
-8.05083,-34.953179999999996,-94.08,-96.14857142857142,-88.06214285714279,-92.51,-92.9775,-94.3842857142857,-97.57,-96.34200000000001,-97.62,4,4,3,8601
-8.05593,-34.95823,-88.19142857142859,-99.5742857142857,-89.76,-95.9383333333333,-92.8475,-89.20857142857142,-87.24,-89.988,-60.21,7,7,0,6913
-8.05432,-34.9566,-92.87619047619049,-98.43285714285709,-89.90285714285709,-103.37583333333299,-101.2325,-95.78,-78.3476666666667,-81.3505714285714,-91.5383333333333,6,6,1,7548
-8.05045,-34.95417,-94.02,-98.4607142857143,-94.83,-100.581666666667,-97.35,-94.34952380952379,-88.5333333333333,-96.5766666666667,-100.835,3,5,3,8715
-8.051969999999999,-34.94746,-91.40142857142858,-92.5328571428571,-91.91857142857141,-48.52,-86.875,-71.96,-90.02,-97.146,-97.6,5,1,5,8154
-8.05124,-34.95984,-89.58,-95.4428571428572,-83.79,-99.26,-97.905,-91.31,-92.6466666666667,-99.194,-86.52,5,7,2,8497
-8.0537,-34.95964,-88.95,-99.6357142857143,-86.43142857142858,-94.4983333333333,-100.8325,-89.17,-78.955,-90.73200000000001,-55.33,6,7,1,7670
-8.04818,-34.950720000000004,-80.94285714285719,-78.2,-79.57,-82.82,-89.9,-82.76,-85.9116666666667,-98.012,-96.7925,2,4,5,9313
-8.05545,-34.95558,-94.4742857142857,-97.8657142857143,-94.25714285714291,-97.41,-89.4,-92.64,-73.0316666666667,-63.0,-88.33625,6,5,1,7181
-8.04888,-34.954409999999996,-76.7942857142857,-96.38,-80.33,-98.8433333333333,-94.52,-92.8042857142857,-80.0516666666667,-101.172666666667,-92.6,3,5,3,9068
-8.0555,-34.9537,-88.8628571428571,-96.38,-92.54857142857142,-99.61,-90.1225,-94.09,-77.625,-91.63,-90.945,6,4,2,7140
-8.05284,-34.95565,-89.95571428571431,-96.81142857142858,-86.51,-99.8283333333333,-96.1425,-94.3771428571429,-60.47,-94.95,-81.96,5,5,2,7837
-8.047130000000001,-34.950590000000005,-87.43857142857142,-79.05428571428571,-83.2,-94.83,-93.6175,-91.01428571428569,-90.0516666666667,-99.03399999999999,-94.4075,2,4,5,9503
-8.04994,-34.9531,-89.84714285714291,-98.28,-86.0842857142857,-91.26,-92.1258333333333,-88.39,-93.855,-97.35799999999999,-97.97,3,4,3,8824
-8.04965,-34.94757,-97.19714285714291,-86.1,-95.84571428571431,-91.26,-92.7425,-97.3242857142857,-91.36,-95.51799999999999,-98.9125,4,2,6,8888
-8.05128,-34.95879,-83.9357142857143,-95.00714285714291,-84.6371428571428,-99.26,-96.0175,-91.07142857142858,-90.1316666666667,-98.266,-78.38,5,7,2,8484
-8.051680000000001,-34.95981,-87.006,-95.68428571428569,-86.53,-99.26,-98.2575,-94.42321428571431,-88.34,-99.194,-83.41,5,7,2,8328
-8.056189999999999,-34.9508,-91.21857142857141,-91.1371428571429,-92.2171428571429,-88.97,-85.5925,-77.86142857142859,-92.96,-88.71,-96.3725,6,3,3,6864
-8.05535,-34.95084,-90.56,-90.28,-90.29523809523809,-82.58,-90.22,-83.6461904761905,-89.06,-73.38,-96.3725,6,3,3,7257
-8.05383,-34.95957,-83.53,-99.6357142857143,-86.55142857142859,-95.6783333333333,-100.58,-87.53,-78.955,-90.73200000000001,-82.16,6,7,1,7646
-8.04975,-34.95309,-91.33,-95.31857142857142,-85.25571428571429,-86.26,-89.33,-84.64,-91.8966666666667,-97.35799999999999,-95.3075,3,4,3,8863
-8.052019999999999,-34.95066,-93.58,-97.9,-89.86857142857141,-78.75,-91.3325,-87.61142857142859,-95.53,-95.396,-93.46,4,3,4,8120
-8.05365,-34.94838,-86.44857142857141,-89.73285714285721,-92.0857142857143,-80.58,-81.09,-80.41857142857141,-91.2483333333333,-87.63,-97.255,5,2,5,7685
-8.04965,-34.94746,-87.47,-86.1,-95.84571428571431,-92.97,-92.7425,-97.3242857142857,-92.9583333333333,-95.51799999999999,-98.9125,4,2,6,8889
-8.05575,-34.95883,-88.73142857142858,-99.5742857142857,-85.67714285714291,-94.765,-100.225,-84.6542857142857,-87.24,-85.38,-65.66,7,7,0,6961
-8.04642,-34.95187,-77.36714285714291,-92.65,-74.4814285714286,-90.65,-96.995,-92.28,-91.75,-103.704,-94.8175,1,5,5,9677
-8.048639999999999,-34.952940000000005,-72.27571428571429,-85.3292857142857,-75.5,-89.45,-88.73125,-89.64,-88.76,-99.226,-96.7675,3,4,4,9127
-8.05154,-34.95518,-86.28,-99.25142857142859,-86.62375,-91.9,-92.5975,-83.08,-70.6783333333333,-93.38,-96.3325,4,5,2,8386
-8.050510000000001,-34.954029999999996,-94.26,-98.4607142857143,-87.08,-95.21,-97.775,-94.54857142857142,-88.5333333333333,-97.33,-98.8,3,5,3,8685
-8.051839999999999,-34.94828,-88.00857142857141,-92.2471428571429,-91.87,-68.13,-83.76,-72.32,-88.4683333333333,-91.87,-97.6,4,2,5,8246
-8.048160000000001,-34.95939,-75.8714285714286,-78.89,-73.94857142857141,-96.27,-90.6425,-95.20392857142859,-83.7533333333333,-106.544,-86.96,4,7,3,9324
-8.05153,-34.94625,-90.7028571428571,-93.1957142857143,-94.20571428571431,-51.33,-78.805,-84.53,-90.225,-92.3,-97.92,5,1,6,8393
-8.056410000000001,-34.950720000000004,-91.21857142857141,-91.47857142857141,-91.9266666666666,-90.72,-87.535,-82.9885714285714,-91.19,-93.64,-95.73,6,3,3,6815
-8.055480000000001,-34.950559999999996,-91.4642857142857,-91.97,-91.6666666666667,-92.72,-85.515,-81.2314285714286,-89.4841666666667,-83.88,-96.3725,6,3,3,7153
-8.055589999999999,-34.95438,-91.2671428571429,-95.08,-93.46,-96.58,-91.935,-92.0642857142857,-70.56,-69.8,-95.7925,6,5,2,7053
-8.051169999999999,-34.94775,-94.7157142857143,-97.9,-96.98,-78.0,-94.3425,-93.64,-97.8733333333333,-98.57799999999999,-98.9125,4,2,5,8522
-8.04917,-34.950390000000006,-90.0242857142857,-86.8442857142857,-82.45,-80.95,-96.3125,-95.41,-96.52,-97.346,-96.7925,3,3,5,9006
-8.05039,-34.953759999999996,-82.51,-95.78642857142859,-89.08,-94.77833333333331,-98.5125,-96.90142857142858,-86.5791666666667,-98.04799999999999,-98.1,3,4,3,8740
-8.055760000000001,-34.9589,-86.3442857142857,-99.5742857142857,-85.67714285714291,-94.765,-100.225,-84.6542857142857,-87.24,-85.38,-73.08,7,7,1,6960
-8.05541,-34.95371,-93.27,-96.14,-89.9071428571429,-87.77,-90.0925,-96.04857142857142,-85.43,-79.62,-93.745,6,4,2,7211
-8.0556,-34.95415,-92.14714285714291,-96.2,-97.99,-98.49,-94.535,-93.1271428571429,-78.3766666666667,-69.126,-95.8,6,5,2,7047
-8.048210000000001,-34.95905,-77.3488571428571,-90.59714285714291,-77.14,-96.4233333333333,-97.85,-96.6567857142857,-84.17,-106.544,-87.83,4,7,3,9303
-8.05127,-34.95323,-89.8142857142857,-94.20142857142858,-84.92142857142859,-84.76,-89.06,-94.77,-91.07,-94.758,-97.195,4,4,3,8487
-8.05741,-34.95323,-91.3357142857143,-94.46857142857141,-90.25857142857141,-97.79,-83.4175,-90.29857142857142,-95.7,-76.83,-93.47,7,5,2,6744
-8.05222,-34.94806,-86.22714285714291,-87.2142857142857,-87.8857142857143,-62.42,-85.67,-83.4857142857143,-93.66,-90.792,-97.6,5,2,5,8014
-8.05539,-34.95047,-91.3957142857143,-91.97,-91.6666666666667,-81.96,-89.72,-82.52,-88.9008333333333,-85.33200000000001,-96.3725,6,3,4,7227
-8.0481,-34.9474,-98.60142857142858,-87.4542857142857,-95.19,-88.01,-99.37,-100.962857142857,-105.435,-105.41,-96.92,3,3,6,9350
-8.05286,-34.95387,-88.4761904761905,-96.68857142857142,-85.09,-100.793333333333,-98.6375,-95.9528571428571,-98.4983333333333,-99.51799999999999,-97.765,5,4,2,7823
-8.05185,-34.9482,-89.25714285714291,-93.14,-91.87,-69.19,-76.2575,-78.39571428571429,-88.0066666666667,-94.25200000000001,-97.6,4,2,5,8242
-8.05204,-34.953309999999995,-83.44571428571429,-92.56,-86.54142857142858,-87.33,-86.315,-98.79,-99.21,-97.572,-95.605,4,4,3,8101
-8.051910000000001,-34.947559999999996,-92.24,-93.5457142857143,-92.6671428571429,-58.09,-88.47,-73.97,-88.0066666666667,-97.146,-97.6,5,1,5,8203
-8.053230000000001,-34.95397,-97.3,-96.49857142857141,-86.38,-98.5183333333333,-95.3975,-95.04714285714279,-94.57,-96.198,-96.55,5,4,2,7772
-8.0556,-34.95431,-90.0257142857143,-96.2,-97.34,-101.05,-91.935,-92.67142857142859,-78.6366666666667,-68.34,-96.91,6,5,2,7045
-8.04764,-34.94758,-96.99285714285709,-84.75,-94.38142857142859,-91.7,-98.8375,-96.17714285714291,-99.815,-103.12,-94.4075,3,3,6,9425
-8.04692,-34.95058,-86.96,-87.83,-89.52,-93.8533333333333,-94.7625,-89.7132142857143,-90.0,-99.03399999999999,-94.4075,2,4,5,9536
-8.05113,-34.95312,-88.92142857142859,-95.0771428571429,-84.7971428571428,-78.84,-87.0575,-89.91,-90.12,-94.758,-95.1975,4,4,3,8534
-8.0553,-34.95114,-89.2542857142857,-91.88714285714279,-89.26,-83.01,-85.58,-76.83,-90.0483333333333,-85.766,-96.3725,6,3,3,7280
-8.05193,-34.94743,-91.40142857142858,-93.3942857142857,-91.79285714285709,-50.34,-83.47,-77.63285714285709,-90.02,-97.146,-97.6,5,1,5,8188
-8.04953,-34.953070000000004,-77.01,-89.33,-78.82285714285709,-82.07,-94.7325,-86.5426190476191,-91.8966666666667,-96.186,-96.2825,3,4,4,8924
-8.052,-34.95702,-88.15285714285709,-97.58714285714291,-90.05,-100.38,-98.52,-93.42142857142859,-67.8783333333333,-95.63,-85.66,5,6,2,8125
-8.053930000000001,-34.94825,-92.422619047619,-90.24214285714291,-93.28,-80.58,-87.1375,-86.91095238095241,-91.3383333333333,-88.63,-97.255,5,2,5,7631
-8.05555,-34.954679999999996,-92.6928571428572,-97.1142857142857,-96.86,-94.65333333333331,-92.7275,-90.67857142857142,-74.105,-69.134,-93.295,6,5,2,7093
-8.05139,-34.95513,-76.64,-98.75714285714291,-86.9328571428572,-94.46,-95.15,-91.07142857142858,-70.6783333333333,-93.38,-95.08,4,5,2,8448
-8.054110000000001,-34.95751,-89.9357142857143,-99.21,-90.27285714285709,-103.37583333333299,-101.565,-95.2242857142857,-65.75,-88.874,-76.33,6,6,1,7600
-8.051910000000001,-34.94758,-92.46285714285709,-93.98,-93.41142857142859,-60.78,-78.854,-82.22,-87.9866666666667,-97.146,-97.6,5,1,5,8202
-8.0498,-34.954679999999996,-75.45,-94.65,-81.12523809523809,-99.97166666666661,-94.65,-92.58714285714291,-80.61722222222221,-99.9346666666667,-96.52025,3,5,3,8851
-8.04818,-34.959140000000005,-79.3131428571429,-90.59714285714291,-77.39,-96.4233333333333,-98.91,-95.7967857142857,-84.17,-106.544,-84.27,4,7,3,9311
-8.05338,-34.94883,-86.68142857142858,-89.19142857142859,-88.5557142857143,-72.9466666666667,-79.9775,-81.06142857142859,-88.6833333333333,-104.35,-97.255,5,2,4,7747
-8.04999,-34.94762,-99.35,-85.21214285714291,-96.75857142857141,-81.5,-92.7425,-97.01857142857142,-91.4083333333333,-95.51799999999999,-98.9125,4,2,5,8818
-8.04873,-34.94696,-97.29,-86.42476190476191,-97.42785714285709,-80.33,-98.74,-98.43,-96.175,-98.844,-96.3575,3,2,6,9104
-8.0544,-34.956340000000004,-92.87619047619049,-98.7371428571429,-89.90285714285709,-103.37583333333299,-101.5175,-95.78,-78.3476666666667,-81.3505714285714,-91.5383333333333,6,6,1,7525
-8.05195,-34.94761,-92.06857142857142,-94.59142857142858,-92.66714285714279,-50.64,-75.23,-69.52,-90.4866666666667,-97.146,-97.6,5,1,5,8173
-8.05315,-34.95394,-104.05,-96.49857142857141,-86.38,-99.12,-95.3975,-95.04714285714279,-95.3966666666667,-99.1,-97.5525,5,4,2,7782
-8.051039999999999,-34.95321,-91.0171428571429,-95.07714285714279,-91.39,-86.7,-86.64,-87.08,-92.66,-94.758,-97.62,4,4,3,8557
-8.0534,-34.953990000000005,-97.8,-96.49857142857141,-91.5842857142857,-92.22,-95.8075,-92.54,-94.57,-96.198,-96.55,5,4,2,7740
-8.047939999999999,-34.95067,-81.3271428571428,-72.82,-80.16285714285709,-89.0583333333333,-89.8225,-93.96,-86.005,-98.012,-94.4075,2,4,5,9388
-8.05151,-34.950379999999996,-91.91,-94.0742857142857,-92.5428571428572,-82.77,-86.96,-83.26,-90.93,-94.73,-95.9225,4,3,4,8399
-8.05194,-34.95279,-82.19,-94.14,-79.9342857142857,-88.7616666666667,-86.315,-94.74142857142859,-87.7583333333333,-97.14200000000001,-95.605,4,4,3,8179
-8.0556,-34.955040000000004,-95.08285714285721,-97.10285714285709,-93.22142857142859,-96.4133333333333,-89.2275,-91.41142857142859,-82.285,-69.01,-92.3,6,5,1,7043
-8.05512,-34.95366,-85.12,-96.14,-87.53,-91.885,-90.03,-93.5642857142857,-84.8383333333333,-75.89,-97.3875,6,4,2,7366
-8.05087,-34.947720000000004,-101.18,-94.38,-97.4142857142857,-69.13,-100.36,-94.0128571428571,-97.8733333333333,-97.98,-98.9125,4,2,5,8594
-8.05147,-34.95324,-86.68428571428569,-92.18714285714279,-86.0857142857143,-84.95,-83.57,-85.2,-88.7683333333333,-95.53200000000001,-95.605,4,4,3,8413
-8.055539999999999,-34.95524,-97.29,-97.10285714285709,-93.59285714285721,-98.0533333333333,-88.2125,-88.03,-80.1583333333333,-61.88399999999999,-89.85,6,5,1,7096
-8.05601,-34.95641,-89.1371428571429,-99.1157142857143,-90.0642857142857,-99.7966666666667,-92.505,-94.3,-82.765,-76.27,-89.91,6,6,1,6900
-8.0472,-34.95063,-76.51,-76.32,-93.71,-93.52,-92.04,-90.20142857142858,-90.0516666666667,-99.03399999999999,-94.4075,2,4,5,9492
-8.05562,-34.956340000000004,-87.47,-99.1157142857143,-91.2628571428571,-96.235,-92.8375,-93.88142857142859,-74.94,-73.47399999999999,-90.8975,6,6,1,7020
-8.05537,-34.95066,-91.4642857142857,-92.1657142857143,-91.6666666666667,-87.37,-74.0929166666667,-86.78,-86.23083333333331,-80.63,-96.3725,6,3,3,7246
-8.0487,-34.95436,-74.7957142857143,-91.2328571428571,-78.34,-96.5166666666667,-93.035,-92.8042857142857,-78.9583333333333,-100.428666666667,-93.785,3,5,4,9109
-8.05071,-34.95971,-89.31142857142858,-95.1142857142857,-98.98,-99.26,-93.9625,-97.47,-89.1316666666667,-102.68799999999999,-89.02,5,7,2,8622
-8.05229,-34.95981,-86.25285714285721,-97.33,-96.02,-98.85,-98.2575,-93.28464285714291,-84.5666666666667,-98.116,-81.08,6,7,2,7954
-8.05236,-34.94684,-88.32857142857141,-90.71142857142858,-90.00714285714291,-57.04,-82.4825,-83.5942857142857,-89.99,-90.804,-97.6,5,1,5,7937
-8.0557,-34.958040000000004,-89.7157142857143,-99.5742857142857,-90.0042857142857,-101.69,-97.79,-90.74285714285709,-87.24,-89.988,-62.27,6,6,0,6975
-8.052019999999999,-34.95132,-83.3128571428571,-93.13285714285709,-90.01,-87.14,-90.49,-90.1457142857143,-92.0466666666667,-96.93,-95.605,4,3,3,8112
-8.05546,-34.95552,-95.2542857142857,-97.3871428571429,-95.77142857142859,-97.41,-87.0725,-93.07285714285709,-73.0316666666667,-60.81,-90.15,6,5,1,7172
-8.05198,-34.94764,-88.66,-94.59142857142858,-88.22,-57.21,-70.84,-80.08714285714291,-91.0716666666667,-97.146,-97.6,5,1,5,8144
-8.05734,-34.95346,-91.3357142857143,-94.46857142857141,-90.59,-100.17,-83.4175,-90.29857142857142,-100.41,-77.492,-94.97,7,5,2,6746
-8.05026,-34.95313,-85.83,-95.8325,-84.9171428571428,-92.51,-95.6975,-95.21,-90.965,-97.35799999999999,-98.22399999999999,3,4,3,8763
-8.04702,-34.947559999999996,-96.2192857142857,-73.88,-98.97,-84.76,-101.66,-95.46,-98.94,-101.806,-94.4075,3,3,6,9522
-8.05097,-34.95319,-91.39,-95.13,-85.77,-80.82,-85.9,-92.5371428571428,-92.66,-95.38,-97.62,4,4,3,8572
-8.05039,-34.95963,-89.14,-97.25142857142859,-86.6428571428571,-96.0366666666667,-96.5925,-92.46,-86.8133333333333,-102.68799999999999,-87.27,5,7,2,8738
-8.048160000000001,-34.9591,-76.08,-90.59714285714291,-82.2296428571428,-96.4233333333333,-97.958125,-95.7967857142857,-84.17,-106.544,-85.52,4,7,3,9326
-8.0495,-34.94755,-97.65,-87.77285714285709,-96.3571428571429,-91.7,-92.7425,-94.08,-91.9466666666667,-96.186,-98.9125,4,2,6,8935
-8.05215,-34.948190000000004,-85.69714285714281,-86.30857142857141,-89.29,-61.78,-72.1,-86.03,-89.44,-91.236,-97.6,4,2,5,8054
-8.05533,-34.9592,-84.9542857142857,-100.28857142857099,-79.01,-94.765,-100.225,-81.16428571428571,-87.6566666666667,-85.38,-60.27,7,7,1,7264
-8.051960000000001,-34.9468,-90.2657142857143,-89.68857142857142,-90.1371428571429,-56.09,-77.2275,-82.4057142857143,-94.14,-94.50200000000001,-97.6,5,1,5,8166
-8.05464,-34.95935,-82.0157142857143,-100.307142857143,-82.1671428571428,-95.72,-100.225,-82.60428571428571,-73.335,-89.368,-58.41,6,7,1,7442
-8.04893,-34.94732,-97.29285714285709,-84.86,-94.25142857142859,-84.8816666666667,-96.4925,-95.59857142857142,-93.635,-96.51799999999999,-96.3575,3,2,6,9058
-8.05635,-34.95068,-90.78,-92.1571428571429,-91.9266666666666,-83.71,-84.355,-83.52,-91.6233333333333,-90.598,-95.73,6,3,3,6831
-8.05537,-34.95089,-89.91714285714279,-91.88714285714279,-90.38142857142859,-81.14,-82.89,-83.6461904761905,-87.6183333333333,-83.44,-96.3725,6,3,3,7236
-8.04963,-34.95475,-80.2464285714286,-98.28,-80.94142857142859,-97.03,-97.7525,-90.39,-80.885,-99.9346666666667,-97.6,3,5,3,8894
-8.04953,-34.95366,-78.4585714285714,-93.96,-87.08,-91.27,-93.23,-89.11,-93.7516666666667,-96.3006666666667,-97.445,3,5,3,8922
-8.05799,-34.95138,-96.0,-92.43,-92.6342857142857,-95.825,-84.15,-90.84,-92.185,-83.67,-96.2325,7,4,3,6722
-8.05306,-34.95391,-88.22,-96.68857142857142,-91.22,-99.91,-96.6575,-96.22142857142859,-96.5633333333333,-98.27600000000001,-97.5525,5,4,2,7792
-8.05642,-34.95071,-91.21857142857141,-91.47857142857141,-91.9266666666666,-89.09,-87.40625,-78.4,-88.63,-90.598,-95.73,6,3,3,6811
-8.048860000000001,-34.95037,-82.44,-85.26,-87.40714285714279,-81.5,-91.08,-85.56714285714291,-92.815,-97.49600000000001,-96.7925,3,3,5,9075
-8.055489999999999,-34.95532,-94.8071428571429,-97.3871428571429,-97.3,-98.525,-88.2125,-92.48,-80.1583333333333,-63.396,-94.11,6,5,1,7145
-8.04844,-34.952259999999995,-75.3157142857143,-86.51,-73.8214285714286,-92.76,-91.83,-87.9657142857143,-89.1866666666667,-98.012,-96.7175,2,4,4,9248
-8.04846,-34.95225,-67.01,-82.95,-65.57,-87.4883333333333,-83.39,-87.9657142857143,-89.1866666666667,-98.012,-96.7175,2,4,4,9235
-8.05305,-34.959720000000004,-89.4242857142857,-98.2457142857143,-89.20142857142858,-100.931666666667,-98.2575,-90.91142857142859,-80.58,-93.052,-70.66,6,7,1,7794
-8.05412,-34.95746,-102.7,-99.21,-90.27285714285709,-103.37583333333299,-101.565,-95.2242857142857,-63.55,-88.874,-87.02,6,6,1,7595
-8.05269,-34.955870000000004,-90.7157142857143,-97.65428571428569,-85.7,-99.8283333333333,-99.085,-93.7757142857143,-63.105,-89.102,-89.475,5,5,2,7869
-8.05223,-34.94815,-86.22714285714291,-86.23142857142858,-87.8857142857143,-72.83,-80.56625,-85.7371428571429,-90.1916666666667,-90.704,-97.6,5,2,5,7989
-8.05562,-34.95405,-94.5257142857143,-96.2,-93.83,-98.2166666666667,-94.67,-94.8442857142857,-79.065,-68.25,-96.2125,6,5,2,7026
-8.04757,-34.94758,-99.2242857142857,-83.6485714285714,-103.71,-90.76,-98.8375,-97.33285714285721,-99.08,-100.936,-94.4075,3,3,6,9432
-8.04658,-34.95377,-76.89571428571429,-95.59,-75.59,-91.3916666666667,-82.23,-94.59,-84.2116666666667,-97.21,-102.45,2,5,5,9578
-8.05233,-34.95978,-86.25285714285721,-98.2457142857143,-90.37857142857142,-98.85,-98.2575,-93.28464285714291,-84.5666666666667,-98.116,-88.29,6,7,2,7941
-8.047939999999999,-34.94764,-96.71,-80.87,-96.27642857142858,-90.76,-97.685,-95.9,-106.07,-102.064,-94.4075,3,3,6,9389
-8.05485,-34.94977,-89.22885714285721,-91.84357142857141,-90.7325,-88.47,-84.6395833333333,-82.65,-83.32,-87.994,-96.3725,6,3,4,7413
-8.05127,-34.94767,-94.4975,-93.73142857142858,-96.98,-76.52,-89.73,-89.53,-97.8733333333333,-98.57799999999999,-97.6,4,2,5,8490
-8.05529,-34.95128,-90.11142857142859,-91.88714285714279,-87.09,-89.72,-86.0675,-84.1933333333333,-90.0483333333333,-83.83,-96.7,6,3,3,7284
-8.05772,-34.95225,-90.59,-92.4,-89.9,-96.65,-71.02,-86.67,-92.2733333333333,-84.69,-96.105,7,4,3,6733
-8.04642,-34.95224,-76.6442857142857,-91.09,-74.4814285714286,-89.4,-94.2075,-97.48,-89.5766666666667,-103.704,-97.6725,1,5,5,9674
-8.05241,-34.94842,-87.76142857142858,-86.97285714285721,-89.5042857142857,-56.83,-79.275,-82.96857142857141,-85.69,-93.336,-97.255,5,2,5,7928
-8.04844,-34.95961,-78.31714285714291,-96.15,-71.4228571428571,-90.90333333333331,-87.5175,-93.4357142857143,-91.25,-106.544,-85.27,4,7,3,9243
-8.05055,-34.953590000000005,-79.51,-94.275,-85.33,-95.86,-97.5075,-96.13,-82.93,-98.04799999999999,-98.1,3,4,3,8665
-8.05442,-34.95394,-88.74142857142859,-96.6671428571429,-94.73,-94.23,-89.27,-89.93428571428569,-92.77,-94.39,-96.2975,5,4,2,7517
-8.052389999999999,-34.94675,-88.32857142857141,-90.71142857142858,-90.1928571428572,-64.34,-82.4825,-81.6271428571429,-89.45,-90.804,-97.6,5,1,5,7932
-8.053239999999999,-34.94887,-87.68,-89.08714285714291,-90.1228571428571,-71.54,-79.1225,-80.92,-88.5633333333333,-91.602,-97.255,5,2,4,7771
-8.04856,-34.95106,-73.39,-90.25,-79.01,-84.4542857142857,-91.9475,-87.4442857142857,-88.68,-98.012,-98.7325,2,4,5,9171
-8.05535,-34.9508,-90.56,-91.8871428571429,-90.29523809523809,-90.34,-82.32375,-83.4947619047619,-89.06,-79.76,-96.3725,6,3,3,7258
-8.04647,-34.94539,-89.2671428571429,-92.6825,-94.9,-92.28,-90.9375,-89.28,-87.0581666666667,-79.366,-96.92,3,3,7,9596
-8.04645,-34.947720000000004,-91.84,-71.89,-95.3216666666667,-93.03,-101.3125,-92.84,-95.4916666666667,-101.288,-94.4075,2,3,6,9625
-8.04885,-34.95752,-81.7285714285714,-93.11142857142859,-76.38857142857141,-98.4933333333333,-96.8925,-94.57285714285709,-91.31,-102.22866666666701,-105.13,4,6,3,9077
-8.052669999999999,-34.94855,-88.17285714285721,-88.4371428571429,-89.7842857142857,-70.79,-90.06,-83.7085714285714,-88.9166666666667,-93.336,-97.255,5,2,5,7874
-8.04681,-34.9506,-80.01,-75.40875,-93.33,-96.59,-94.7625,-89.7132142857143,-90.0,-99.03399999999999,-94.4075,2,4,5,9547
-8.05355,-34.94855,-86.15428571428569,-89.0542857142857,-88.43857142857142,-65.46,-67.915,-78.46,-91.935,-89.384,-97.255,5,2,4,7707
-8.05447,-34.956070000000004,-92.87619047619049,-98.7371428571429,-86.51,-101.7375,-101.5175,-95.78,-79.15333333333331,-83.47399999999999,-88.08,6,5,1,7485
-8.05573,-34.95633,-87.78,-99.1157142857143,-90.29,-96.235,-90.16,-93.32714285714279,-82.3633333333333,-70.77,-92.16,6,6,1,6966
-8.0511,-34.95982,-96.4,-91.45,-76.26,-99.26,-92.145,-90.2742857142857,-91.7016666666667,-99.194,-84.58,5,7,2,8545
-8.04904,-34.95682,-81.2,-94.9271428571428,-79.51,-99.14,-95.65,-94.69857142857141,-89.895,-102.22866666666701,-96.09,3,6,3,9033
-8.05556,-34.95469,-92.6928571428572,-96.03,-89.46,-94.65333333333331,-92.7275,-90.67857142857142,-74.105,-69.134,-93.78,6,5,2,7083
-8.051789999999999,-34.94867,-90.64,-90.7542857142857,-91.60857142857141,-75.5,-92.2775,-84.1185714285714,-96.12,-92.182,-97.6,4,2,5,8277
-8.04898,-34.95037,-89.8257142857143,-90.08,-93.71,-80.95,-91.5525,-88.01428571428569,-93.45,-97.49600000000001,-96.7925,3,3,5,9047
-8.049430000000001,-34.947540000000004,-96.58,-90.26,-96.10142857142858,-86.51,-92.8825,-97.0571428571428,-91.585,-96.186,-98.9125,4,2,6,8949
-8.05224,-34.94727,-90.17857142857142,-82.28,-77.84,-56.28,-77.2525,-73.97,-89.9066666666667,-95.512,-97.6,5,1,5,7983
-8.05733,-34.946509999999996,-92.18,-84.55428571428571,-88.13285714285709,-87.43,-71.2075,-66.22285714285711,-87.40333333333331,-87.22,-96.3625,7,2,5,6747
-8.050180000000001,-34.953720000000004,-82.47571428571429,-97.22,-85.0771428571428,-96.97,-98.5125,-96.90142857142858,-86.7141666666667,-97.054,-99.62,3,4,3,8776
-8.04808,-34.94753,-100.36,-84.94,-95.26357142857141,-83.5,-97.685,-100.962857142857,-106.07,-102.064,-94.6125,3,3,6,9360
-8.05078,-34.953179999999996,-84.63,-96.14857142857142,-81.25,-83.25,-87.52,-82.13,-91.1933333333333,-96.34200000000001,-97.62,4,4,3,8609
-8.051839999999999,-34.95738,-88.15285714285709,-97.42,-90.05,-98.54,-98.52,-93.42142857142859,-69.7133333333333,-95.63,-86.43,5,6,2,8245
-8.05069,-34.95316,-85.77,-95.78857142857142,-89.665,-93.08,-93.6675,-92.21,-92.465,-96.34200000000001,-98.2875,3,4,3,8629
